img_path,label
./train/augmented_TRAIN_04801.jpg,Gray Wagtail
./train/augmented_TRAIN_04802.jpg,Indian Pitta
./train/augmented_TRAIN_04803.jpg,Rufous Treepie
./train/augmented_TRAIN_04804.jpg,Common Myna
./train/augmented_TRAIN_04805.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04806.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04807.jpg,Gray Wagtail
./train/augmented_TRAIN_04808.jpg,Rufous Treepie
./train/augmented_TRAIN_04809.jpg,Indian Peacock
./train/augmented_TRAIN_04810.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04811.jpg,House Crow
./train/augmented_TRAIN_04812.jpg,Forest Wagtail
./train/augmented_TRAIN_04813.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04814.jpg,Cattle Egret
./train/augmented_TRAIN_04815.jpg,Jungle Babbler
./train/augmented_TRAIN_04816.jpg,Indian Peacock
./train/augmented_TRAIN_04817.jpg,Common Rosefinch
./train/augmented_TRAIN_04818.jpg,Common Myna
./train/augmented_TRAIN_04819.jpg,White Wagtail
./train/augmented_TRAIN_04820.jpg,Indian Roller
./train/augmented_TRAIN_04821.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04822.jpg,Rufous Treepie
./train/augmented_TRAIN_04823.jpg,Gray Wagtail
./train/augmented_TRAIN_04824.jpg,Rufous Treepie
./train/augmented_TRAIN_04825.jpg,Indian Roller
./train/augmented_TRAIN_04826.jpg,White Wagtail
./train/augmented_TRAIN_04827.jpg,Jungle Babbler
./train/augmented_TRAIN_04828.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04829.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04830.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04831.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04832.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_04833.jpg,Northern Lapwing
./train/augmented_TRAIN_04834.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04835.jpg,Forest Wagtail
./train/augmented_TRAIN_04836.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04837.jpg,Sarus Crane
./train/augmented_TRAIN_04838.jpg,Hoopoe
./train/augmented_TRAIN_04839.jpg,Common Kingfisher
./train/augmented_TRAIN_04840.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_04841.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04842.jpg,Indian Roller
./train/augmented_TRAIN_04843.jpg,House Crow
./train/augmented_TRAIN_04844.jpg,Sarus Crane
./train/augmented_TRAIN_04845.jpg,Common Tailorbird
./train/augmented_TRAIN_04846.jpg,Cattle Egret
./train/augmented_TRAIN_04847.jpg,Gray Wagtail
./train/augmented_TRAIN_04848.jpg,Common Myna
./train/augmented_TRAIN_04849.jpg,Jungle Babbler
./train/augmented_TRAIN_04850.jpg,Common Rosefinch
./train/augmented_TRAIN_04851.jpg,Northern Lapwing
./train/augmented_TRAIN_04852.jpg,Northern Lapwing
./train/augmented_TRAIN_04853.jpg,Coppersmith Barbet
./train/augmented_TRAIN_04854.jpg,Indian Peacock
./train/augmented_TRAIN_04855.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04856.jpg,Jungle Babbler
./train/augmented_TRAIN_04857.jpg,Jungle Babbler
./train/augmented_TRAIN_04858.jpg,Common Kingfisher
./train/augmented_TRAIN_04859.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_04860.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04861.jpg,Jungle Babbler
./train/augmented_TRAIN_04862.jpg,Sarus Crane
./train/augmented_TRAIN_04863.jpg,Forest Wagtail
./train/augmented_TRAIN_04864.jpg,Common Kingfisher
./train/augmented_TRAIN_04865.jpg,Common Myna
./train/augmented_TRAIN_04866.jpg,Common Rosefinch
./train/augmented_TRAIN_04867.jpg,House Crow
./train/augmented_TRAIN_04868.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04869.jpg,Northern Lapwing
./train/augmented_TRAIN_04870.jpg,Indian Roller
./train/augmented_TRAIN_04871.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04872.jpg,Common Rosefinch
./train/augmented_TRAIN_04873.jpg,Indian Peacock
./train/augmented_TRAIN_04874.jpg,Common Rosefinch
./train/augmented_TRAIN_04875.jpg,House Crow
./train/augmented_TRAIN_04876.jpg,Gray Wagtail
./train/augmented_TRAIN_04877.jpg,White Wagtail
./train/augmented_TRAIN_04878.jpg,Indian Peacock
./train/augmented_TRAIN_04879.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04880.jpg,Rufous Treepie
./train/augmented_TRAIN_04881.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_04882.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04883.jpg,Northern Lapwing
./train/augmented_TRAIN_04884.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04885.jpg,Common Tailorbird
./train/augmented_TRAIN_04886.jpg,Jungle Babbler
./train/augmented_TRAIN_04887.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04888.jpg,Common Tailorbird
./train/augmented_TRAIN_04889.jpg,Common Kingfisher
./train/augmented_TRAIN_04890.jpg,Indian Peacock
./train/augmented_TRAIN_04891.jpg,Common Myna
./train/augmented_TRAIN_04892.jpg,Common Rosefinch
./train/augmented_TRAIN_04893.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_04894.jpg,Common Kingfisher
./train/augmented_TRAIN_04895.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04896.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04897.jpg,Common Myna
./train/augmented_TRAIN_04898.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04899.jpg,Sarus Crane
./train/augmented_TRAIN_04900.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04901.jpg,Common Myna
./train/augmented_TRAIN_04902.jpg,Indian Peacock
./train/augmented_TRAIN_04903.jpg,Cattle Egret
./train/augmented_TRAIN_04904.jpg,Rufous Treepie
./train/augmented_TRAIN_04905.jpg,Sarus Crane
./train/augmented_TRAIN_04906.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_04907.jpg,Northern Lapwing
./train/augmented_TRAIN_04908.jpg,Sarus Crane
./train/augmented_TRAIN_04909.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04910.jpg,Indian Roller
./train/augmented_TRAIN_04911.jpg,Rufous Treepie
./train/augmented_TRAIN_04912.jpg,Forest Wagtail
./train/augmented_TRAIN_04913.jpg,White Wagtail
./train/augmented_TRAIN_04914.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04915.jpg,White Wagtail
./train/augmented_TRAIN_04916.jpg,Gray Wagtail
./train/augmented_TRAIN_04917.jpg,Indian Pitta
./train/augmented_TRAIN_04918.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04919.jpg,Indian Pitta
./train/augmented_TRAIN_04920.jpg,Common Rosefinch
./train/augmented_TRAIN_04921.jpg,White Wagtail
./train/augmented_TRAIN_04922.jpg,Indian Peacock
./train/augmented_TRAIN_04923.jpg,Gray Wagtail
./train/augmented_TRAIN_04924.jpg,White Wagtail
./train/augmented_TRAIN_04925.jpg,Forest Wagtail
./train/augmented_TRAIN_04926.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_04927.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04928.jpg,Jungle Babbler
./train/augmented_TRAIN_04929.jpg,Jungle Babbler
./train/augmented_TRAIN_04930.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04931.jpg,Rufous Treepie
./train/augmented_TRAIN_04932.jpg,Common Rosefinch
./train/augmented_TRAIN_04933.jpg,Jungle Babbler
./train/augmented_TRAIN_04934.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04935.jpg,Northern Lapwing
./train/augmented_TRAIN_04936.jpg,White Wagtail
./train/augmented_TRAIN_04937.jpg,Cattle Egret
./train/augmented_TRAIN_04938.jpg,Gray Wagtail
./train/augmented_TRAIN_04939.jpg,Jungle Babbler
./train/augmented_TRAIN_04940.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_04941.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04942.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_04943.jpg,Coppersmith Barbet
./train/augmented_TRAIN_04944.jpg,Hoopoe
./train/augmented_TRAIN_04945.jpg,Northern Lapwing
./train/augmented_TRAIN_04946.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_04947.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_04948.jpg,Jungle Babbler
./train/augmented_TRAIN_04949.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04950.jpg,Cattle Egret
./train/augmented_TRAIN_04951.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04952.jpg,White Wagtail
./train/augmented_TRAIN_04953.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04954.jpg,Common Myna
./train/augmented_TRAIN_04955.jpg,Indian Roller
./train/augmented_TRAIN_04956.jpg,Jungle Babbler
./train/augmented_TRAIN_04957.jpg,Common Tailorbird
./train/augmented_TRAIN_04958.jpg,Jungle Babbler
./train/augmented_TRAIN_04959.jpg,Indian Pitta
./train/augmented_TRAIN_04960.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_04961.jpg,Hoopoe
./train/augmented_TRAIN_04962.jpg,Common Myna
./train/augmented_TRAIN_04963.jpg,Northern Lapwing
./train/augmented_TRAIN_04964.jpg,Indian Roller
./train/augmented_TRAIN_04965.jpg,Common Kingfisher
./train/augmented_TRAIN_04966.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_04967.jpg,Common Kingfisher
./train/augmented_TRAIN_04968.jpg,Forest Wagtail
./train/augmented_TRAIN_04969.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_04970.jpg,Hoopoe
./train/augmented_TRAIN_04971.jpg,Northern Lapwing
./train/augmented_TRAIN_04972.jpg,Indian Roller
./train/augmented_TRAIN_04973.jpg,White Wagtail
./train/augmented_TRAIN_04974.jpg,Indian Pitta
./train/augmented_TRAIN_04975.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04976.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_04977.jpg,Indian Pitta
./train/augmented_TRAIN_04978.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04979.jpg,Common Myna
./train/augmented_TRAIN_04980.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04981.jpg,Indian Peacock
./train/augmented_TRAIN_04982.jpg,Forest Wagtail
./train/augmented_TRAIN_04983.jpg,White Wagtail
./train/augmented_TRAIN_04984.jpg,Hoopoe
./train/augmented_TRAIN_04985.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04986.jpg,Coppersmith Barbet
./train/augmented_TRAIN_04987.jpg,Common Rosefinch
./train/augmented_TRAIN_04988.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04989.jpg,Coppersmith Barbet
./train/augmented_TRAIN_04990.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_04991.jpg,Coppersmith Barbet
./train/augmented_TRAIN_04992.jpg,Jungle Babbler
./train/augmented_TRAIN_04993.jpg,Common Myna
./train/augmented_TRAIN_04994.jpg,Common Myna
./train/augmented_TRAIN_04995.jpg,Common Kingfisher
./train/augmented_TRAIN_04996.jpg,Hoopoe
./train/augmented_TRAIN_04997.jpg,Ruddy Shelduck
./train/augmented_TRAIN_04998.jpg,Hoopoe
./train/augmented_TRAIN_04999.jpg,Hoopoe
./train/augmented_TRAIN_05000.jpg,Sarus Crane
./train/augmented_TRAIN_05001.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05002.jpg,Indian Roller
./train/augmented_TRAIN_05003.jpg,Sarus Crane
./train/augmented_TRAIN_05004.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05005.jpg,Indian Peacock
./train/augmented_TRAIN_05006.jpg,Common Kingfisher
./train/augmented_TRAIN_05007.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05008.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05009.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05010.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05011.jpg,Sarus Crane
./train/augmented_TRAIN_05012.jpg,House Crow
./train/augmented_TRAIN_05013.jpg,Rufous Treepie
./train/augmented_TRAIN_05014.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05015.jpg,Sarus Crane
./train/augmented_TRAIN_05016.jpg,Common Rosefinch
./train/augmented_TRAIN_05017.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05018.jpg,Common Tailorbird
./train/augmented_TRAIN_05019.jpg,Gray Wagtail
./train/augmented_TRAIN_05020.jpg,Forest Wagtail
./train/augmented_TRAIN_05021.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05022.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05023.jpg,Indian Pitta
./train/augmented_TRAIN_05024.jpg,Common Myna
./train/augmented_TRAIN_05025.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05026.jpg,Gray Wagtail
./train/augmented_TRAIN_05027.jpg,Common Myna
./train/augmented_TRAIN_05028.jpg,Jungle Babbler
./train/augmented_TRAIN_05029.jpg,Northern Lapwing
./train/augmented_TRAIN_05030.jpg,Rufous Treepie
./train/augmented_TRAIN_05031.jpg,Forest Wagtail
./train/augmented_TRAIN_05032.jpg,Indian Pitta
./train/augmented_TRAIN_05033.jpg,Sarus Crane
./train/augmented_TRAIN_05034.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05035.jpg,Northern Lapwing
./train/augmented_TRAIN_05036.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05037.jpg,Hoopoe
./train/augmented_TRAIN_05038.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05039.jpg,Rufous Treepie
./train/augmented_TRAIN_05040.jpg,Sarus Crane
./train/augmented_TRAIN_05041.jpg,Cattle Egret
./train/augmented_TRAIN_05042.jpg,Forest Wagtail
./train/augmented_TRAIN_05043.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05044.jpg,Jungle Babbler
./train/augmented_TRAIN_05045.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05046.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05047.jpg,Sarus Crane
./train/augmented_TRAIN_05048.jpg,Northern Lapwing
./train/augmented_TRAIN_05049.jpg,Common Myna
./train/augmented_TRAIN_05050.jpg,Jungle Babbler
./train/augmented_TRAIN_05051.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05052.jpg,Hoopoe
./train/augmented_TRAIN_05053.jpg,Common Kingfisher
./train/augmented_TRAIN_05054.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05055.jpg,Common Tailorbird
./train/augmented_TRAIN_05056.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05057.jpg,Common Rosefinch
./train/augmented_TRAIN_05058.jpg,Indian Pitta
./train/augmented_TRAIN_05059.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05060.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05061.jpg,Common Myna
./train/augmented_TRAIN_05062.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05063.jpg,Indian Peacock
./train/augmented_TRAIN_05064.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05065.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05066.jpg,Cattle Egret
./train/augmented_TRAIN_05067.jpg,Gray Wagtail
./train/augmented_TRAIN_05068.jpg,Common Myna
./train/augmented_TRAIN_05069.jpg,Jungle Babbler
./train/augmented_TRAIN_05070.jpg,Sarus Crane
./train/augmented_TRAIN_05071.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05072.jpg,Forest Wagtail
./train/augmented_TRAIN_05073.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05074.jpg,Forest Wagtail
./train/augmented_TRAIN_05075.jpg,Sarus Crane
./train/augmented_TRAIN_05076.jpg,Common Kingfisher
./train/augmented_TRAIN_05077.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05078.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05079.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05080.jpg,Forest Wagtail
./train/augmented_TRAIN_05081.jpg,Common Tailorbird
./train/augmented_TRAIN_05082.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05083.jpg,Northern Lapwing
./train/augmented_TRAIN_05084.jpg,White Wagtail
./train/augmented_TRAIN_05085.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05086.jpg,Indian Pitta
./train/augmented_TRAIN_05087.jpg,Northern Lapwing
./train/augmented_TRAIN_05088.jpg,Indian Peacock
./train/augmented_TRAIN_05089.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05090.jpg,Northern Lapwing
./train/augmented_TRAIN_05091.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05092.jpg,Hoopoe
./train/augmented_TRAIN_05093.jpg,House Crow
./train/augmented_TRAIN_05094.jpg,Common Kingfisher
./train/augmented_TRAIN_05095.jpg,Gray Wagtail
./train/augmented_TRAIN_05096.jpg,Rufous Treepie
./train/augmented_TRAIN_05097.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05098.jpg,Common Rosefinch
./train/augmented_TRAIN_05099.jpg,Common Tailorbird
./train/augmented_TRAIN_05100.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05101.jpg,Hoopoe
./train/augmented_TRAIN_05102.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05103.jpg,Sarus Crane
./train/augmented_TRAIN_05104.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05105.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05106.jpg,House Crow
./train/augmented_TRAIN_05107.jpg,Hoopoe
./train/augmented_TRAIN_05108.jpg,Sarus Crane
./train/augmented_TRAIN_05109.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05110.jpg,White Wagtail
./train/augmented_TRAIN_05111.jpg,Jungle Babbler
./train/augmented_TRAIN_05112.jpg,Forest Wagtail
./train/augmented_TRAIN_05113.jpg,Hoopoe
./train/augmented_TRAIN_05114.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05115.jpg,Common Myna
./train/augmented_TRAIN_05116.jpg,Common Kingfisher
./train/augmented_TRAIN_05117.jpg,Cattle Egret
./train/augmented_TRAIN_05118.jpg,Common Rosefinch
./train/augmented_TRAIN_05119.jpg,Common Kingfisher
./train/augmented_TRAIN_05120.jpg,Cattle Egret
./train/augmented_TRAIN_05121.jpg,Indian Roller
./train/augmented_TRAIN_05122.jpg,Indian Roller
./train/augmented_TRAIN_05123.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05124.jpg,Cattle Egret
./train/augmented_TRAIN_05125.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05126.jpg,Gray Wagtail
./train/augmented_TRAIN_05127.jpg,Northern Lapwing
./train/augmented_TRAIN_05128.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05129.jpg,Common Tailorbird
./train/augmented_TRAIN_05130.jpg,Common Rosefinch
./train/augmented_TRAIN_05131.jpg,House Crow
./train/augmented_TRAIN_05132.jpg,House Crow
./train/augmented_TRAIN_05133.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05134.jpg,Forest Wagtail
./train/augmented_TRAIN_05135.jpg,Northern Lapwing
./train/augmented_TRAIN_05136.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05137.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05138.jpg,House Crow
./train/augmented_TRAIN_05139.jpg,Cattle Egret
./train/augmented_TRAIN_05140.jpg,Common Myna
./train/augmented_TRAIN_05141.jpg,House Crow
./train/augmented_TRAIN_05142.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05143.jpg,Sarus Crane
./train/augmented_TRAIN_05144.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05145.jpg,White Wagtail
./train/augmented_TRAIN_05146.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05147.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05148.jpg,Rufous Treepie
./train/augmented_TRAIN_05149.jpg,Indian Roller
./train/augmented_TRAIN_05150.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05151.jpg,Hoopoe
./train/augmented_TRAIN_05152.jpg,Forest Wagtail
./train/augmented_TRAIN_05153.jpg,Cattle Egret
./train/augmented_TRAIN_05154.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05155.jpg,Indian Roller
./train/augmented_TRAIN_05156.jpg,Common Tailorbird
./train/augmented_TRAIN_05157.jpg,White Wagtail
./train/augmented_TRAIN_05158.jpg,Sarus Crane
./train/augmented_TRAIN_05159.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05160.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05161.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05162.jpg,Gray Wagtail
./train/augmented_TRAIN_05163.jpg,Gray Wagtail
./train/augmented_TRAIN_05164.jpg,Common Myna
./train/augmented_TRAIN_05165.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05166.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05167.jpg,Common Rosefinch
./train/augmented_TRAIN_05168.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05169.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05170.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05171.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05172.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05173.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05174.jpg,Indian Roller
./train/augmented_TRAIN_05175.jpg,House Crow
./train/augmented_TRAIN_05176.jpg,Common Rosefinch
./train/augmented_TRAIN_05177.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05178.jpg,House Crow
./train/augmented_TRAIN_05179.jpg,Common Rosefinch
./train/augmented_TRAIN_05180.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05181.jpg,Indian Roller
./train/augmented_TRAIN_05182.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05183.jpg,Northern Lapwing
./train/augmented_TRAIN_05184.jpg,Indian Roller
./train/augmented_TRAIN_05185.jpg,Rufous Treepie
./train/augmented_TRAIN_05186.jpg,Gray Wagtail
./train/augmented_TRAIN_05187.jpg,Northern Lapwing
./train/augmented_TRAIN_05188.jpg,Common Myna
./train/augmented_TRAIN_05189.jpg,Gray Wagtail
./train/augmented_TRAIN_05190.jpg,Gray Wagtail
./train/augmented_TRAIN_05191.jpg,Cattle Egret
./train/augmented_TRAIN_05192.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05193.jpg,Sarus Crane
./train/augmented_TRAIN_05194.jpg,Sarus Crane
./train/augmented_TRAIN_05195.jpg,Common Kingfisher
./train/augmented_TRAIN_05196.jpg,Common Myna
./train/augmented_TRAIN_05197.jpg,House Crow
./train/augmented_TRAIN_05198.jpg,White Wagtail
./train/augmented_TRAIN_05199.jpg,White Wagtail
./train/augmented_TRAIN_05200.jpg,Northern Lapwing
./train/augmented_TRAIN_05201.jpg,Rufous Treepie
./train/augmented_TRAIN_05202.jpg,Indian Roller
./train/augmented_TRAIN_05203.jpg,Common Tailorbird
./train/augmented_TRAIN_05204.jpg,White Wagtail
./train/augmented_TRAIN_05205.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05206.jpg,Indian Roller
./train/augmented_TRAIN_05207.jpg,Common Rosefinch
./train/augmented_TRAIN_05208.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05209.jpg,Gray Wagtail
./train/augmented_TRAIN_05210.jpg,Jungle Babbler
./train/augmented_TRAIN_05211.jpg,Hoopoe
./train/augmented_TRAIN_05212.jpg,Common Rosefinch
./train/augmented_TRAIN_05213.jpg,Rufous Treepie
./train/augmented_TRAIN_05214.jpg,Hoopoe
./train/augmented_TRAIN_05215.jpg,Indian Roller
./train/augmented_TRAIN_05216.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05217.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05218.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05219.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05220.jpg,Sarus Crane
./train/augmented_TRAIN_05221.jpg,Forest Wagtail
./train/augmented_TRAIN_05222.jpg,Sarus Crane
./train/augmented_TRAIN_05223.jpg,Common Tailorbird
./train/augmented_TRAIN_05224.jpg,House Crow
./train/augmented_TRAIN_05225.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05226.jpg,Common Myna
./train/augmented_TRAIN_05227.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05228.jpg,Coppersmith Barbet
./train/augmented_TRAIN_05229.jpg,Common Tailorbird
./train/augmented_TRAIN_05230.jpg,Common Myna
./train/augmented_TRAIN_05231.jpg,Gray Wagtail
./train/augmented_TRAIN_05232.jpg,Jungle Babbler
./train/augmented_TRAIN_05233.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05234.jpg,Cattle Egret
./train/augmented_TRAIN_05235.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05236.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05237.jpg,Indian Roller
./train/augmented_TRAIN_05238.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05239.jpg,Cattle Egret
./train/augmented_TRAIN_05240.jpg,Hoopoe
./train/augmented_TRAIN_05241.jpg,Common Myna
./train/augmented_TRAIN_05242.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05243.jpg,Hoopoe
./train/augmented_TRAIN_05244.jpg,Indian Roller
./train/augmented_TRAIN_05245.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05246.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05247.jpg,House Crow
./train/augmented_TRAIN_05248.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05249.jpg,Indian Peacock
./train/augmented_TRAIN_05250.jpg,Jungle Babbler
./train/augmented_TRAIN_05251.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05252.jpg,Ruddy Shelduck
./train/augmented_TRAIN_05253.jpg,White Wagtail
./train/augmented_TRAIN_05254.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_05255.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05256.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05257.jpg,Indian Roller
./train/augmented_TRAIN_05258.jpg,White Wagtail
./train/augmented_TRAIN_05259.jpg,Gray Wagtail
./train/augmented_TRAIN_05260.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05261.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_05262.jpg,House Crow
./train/augmented_TRAIN_05263.jpg,Jungle Babbler
./train/augmented_TRAIN_05264.jpg,House Crow
./train/augmented_TRAIN_05265.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_05266.jpg,Rufous Treepie
./train/augmented_TRAIN_05267.jpg,Gray Wagtail
./train/augmented_TRAIN_05268.jpg,Common Myna
./train/augmented_TRAIN_05269.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05270.jpg,Cattle Egret
./train/augmented_TRAIN_05271.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_05272.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05273.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_05274.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_05275.jpg,Common Tailorbird
./train/augmented_TRAIN_05276.jpg,Ruddy Shelduck
